Uniprot,Entrez_id
Q14451,2886
Q9Y2C9,10333
Q9BYF1,59272
Q8NDG6,122402
Q7Z3Z4,143689
P13164,8519
A4D126,729920
Q9Y6B6,51128
P16930,2184
O43708,2954
Q719H9,284252
Q92754,7022
Q14686,23054
P13224,2812
P37088,6337
P51170,6340
Q8WZA2,11069
P13987,966
Q9BQB6,79001
P38435,2677
P54652,3306
P11498,5091
Q9HB29,8808
Q14435,2591
Q4KMG0,50937
Q53F19,55421
Q6UVJ0,163786
Q8TAP6,79959
P52895,1646
O15198,4093
P22459,3739
Q93038,8718
O95150,9966
P14672,6517
O75593,8928
Q9NRD1,26270
Q08211,1660
Q8IXJ9,171023
Q15020,9733
P80511,6283
Q14112,22795
Q9H461,8325
P55317,3169
Q13009,7074
O75844,10269
P45880,7417
Q8WYN0,115201
Q15526,6834
P20908,1289
Q9NR55,55509
Q9BXF3,27443
P32247,680
Q86XE5,112817
O95817,9531
Q8NAA4,89849
P05089,383
P26447,6275
Q13505,4580
Q13733,480
Q9ULK5,57216
Q14160,23513
P17861,7494
P50993,477
P38484,3460
Q53G59,59349
Q8NCR0,148789
Q9H5K3,84197
Q5VZK9,55604
Q96A32,29895
Q562F6,151246
Q8TDX5,130013
Q8IXL7,253827
Q96FI4,79661
Q969S2,252969
P07711,1514
O75056,9672
P21246,5764
Q86UK5,132884
P57679,2121
O14730,8780
P20671,3013
Q9P2T0,51298
Q9Y4Z2,50674
Q5MJ70,245711
Q86UW2,123264
Q86UW1,200931
P10646,7035
Q15067,51
Q86WV6,340061
Q9H3S7,25930
Q96BK5,54984
Q8WVK2,11017
P17066,3310
Q9UMR2,11269
P08571,929
Q15555,10982
P48058,2893
P61457,5092
P20823,6927
Q86YV9,79803
Q969F9,84343
P11488,2779
Q9HC23,60675
Q8NFJ6,128674
Q8N474,6422
Q8NI29,126433
Q96EF6,115290
P25311,563
P12273,5304
P15090,2167
Q6IQ16,339745
P62745,388
P49321,4678
P15172,4654
O94788,8854
O43174,1592
P49753,10965
O14734,10005
P83859,347148
Q96P65,84109
Q15649,9326
Q9UHK0,26747
P41236,5504
Q3SYC2,80168
Q92551,9807
Q6PFW1,9677
Q6DN90,9922
O75122,23122
O75170,9701
Q9NSE2,1154
Q9H4I0,642636
Q99880,8340
P02776,5196
O14526,23149
P01298,5539
Q9BTT0,81611
Q9BQK8,64900
P98177,4303
Q8IW41,8550
Q6ZQW0,169355
Q8IZD2,55904
Q9H7E2,81550
O95985,8940
Q9NP61,26286
Q96HY6,65992
P17174,2805
Q96AE4,8880
O75190,10049
Q9ULH1,50807
P18085,378
O60516,8637
Q8N5Z0,51166
Q16773,883
Q9HAR2,23284
Q9NZU0,23767
Q08043,89
P48729,1452
O15254,8310
Q8IWA4,55669
Q7Z6B7,57522
Q99497,11315
P39687,8125
Q01105,6418
P16949,3925
Q9UFE4,339829
Q4G0X9,55036
Q86UT6,79671
Q9UPQ9,23112
Q9HCE1,4343
Q14344,10672
Q8NDF8,64282
Q02880,7155
Q05932,2356
Q86YR5,26086
P06340,3111
Q96GX1,79867
Q96JY0,84944
Q9BXT6,54456
Q9H0W5,83987
Q9NPC4,53947
O75752,8706
Q9NRJ5,56903
Q9BWT7,29775
O00187,10747
Q5VT25,8476
Q6PJG9,78999
P50747,3141
Q12864,1015
Q9Y6J0,23523
Q14814,4209
A8MTJ3,346562
Q8TE23,80834
Q7RTX0,83756
Q9P258,55920
Q13698,779
Q14980,4926
P09172,1621
P11086,5409
Q05193,1759
Q9Y624,50848
Q14669,9320
Q8WVE0,221143
Q6GPH4,54739
Q8NHY5,135458
Q9NZN1,11141
P01570,3448
P05013,3443
O94955,22836
O60664,10226
Q68CP4,138050
P54802,4669
P51812,6197
P21673,6303
Q6QHF9,196743
Q9UJM8,54363
Q5TA89,388585
Q86UY6,79829
Q9BZH6,55717
Q9UMX0,29979
Q01974,4920
Q92838,1896
P32119,7001
Q18PE1,285489
Q8TEH3,57706
Q15286,11021
Q52LR7,26122
P55795,3188
P57771,85397
Q16690,1847
Q86WJ1,9557
Q8TF01,25957
Q9H307,5411
P16219,35
Q96E22,116150
Q86SQ9,79947
Q92484,10924
O60477,1620
Q6P1K2,100527963
Q6P1K2,11243
Q92521,9488
Q9Y210,7225
P48960,976
O00548,28514
O14672,102
Q5JTJ3,388753
P12111,1293
P14416,1813
Q01959,6531
Q9Y2M0,22909
Q9H832,65264
A0AVT1,55236
Q14574,1825
Q01449,58498
P61020,5869
Q8WYP3,54453
P10082,5697
P30988,799
Q04323,51035
O60353,8323
P56705,54361
Q86XL3,23141
P06727,337
Q9UK22,26232
P23769,2624
Q96MT3,144165
O14641,1856
Q9HCS4,83439
P25089,2359
Q9NRV9,50865
O60337,10299
Q9NQ66,23236
P46092,2826
Q9Y4X3,10850
P32926,1830
Q5TGZ0,440574
Q16787,3909
Q13206,1662
Q712K3,54926
Q8WW27,403314
Q9Y235,10930
Q9NRW1,51560
P43304,2820
P21695,2819
Q9NRN7,60496
Q6NZY7,148170
O14613,10435
Q9BVK2,79053
Q5BKT4,84920
Q9UPZ3,11234
Q9H1C4,81622
P80162,6372
Q8N159,162417
O00764,8566
Q9NVS9,55163
Q9P278,57600
O76062,7108
Q86Y01,1840
Q96RS0,96764
Q9UJW3,29947
Q03111,4298
O14793,2660
P21266,2947
P28161,2946
P31997,1088
P40199,4680
Q02127,1723
Q9Y2B2,9487
P98088,4586
P15941,4582
Q9NYQ3,51179
O00488,51042
Q16851,7360
Q9H0R1,55745
Q06787,2332
Q9NXL9,254394
Q9H173,64374
Q9UHD8,10801
Q96SB3,84687
P34925,6259
O75159,9655
Q99879,8342
P13693,7178
Q5JPE7,283820
Q9BVK8,10430
Q14693,23175
Q2KHR2,64864
Q12860,1272
P23471,5803
Q9UJY5,26088
P26439,3284
Q9HBW0,9170
Q99677,2846
Q9UHN1,11232
O15068,23263
Q8N3Y1,26259
Q8N4H5,401505
Q96B49,100188893
Q9NPG1,7976
O14618,9973
Q8WW22,55466
O95816,9532
Q9BQS7,9843
Q9NP59,30061
P10911,4168
O15342,8992
O14548,9167
Q15349,6196
P43155,1384
O75369,2317
Q99611,22928
Q92560,8314
Q8TEB1,80344
P47870,2561
P11487,2248
P34947,2869
Q9UBY5,23566
Q9UBC2,58513
P31269,3205
P19367,3098
Q9Y2Z2,25821
Q969Y2,84705
P32189,2710
P0DJD1,729857
Q6PHR2,25989
O60610,1729
Q9NR81,50650
Q9UJS0,10165
Q13002,2898
Q07699,6324
P35498,6323
Q9Y3Z3,25939
P01906,3118
O75746,8604
Q16762,7263
P51687,6821
P81274,29899
Q92481,7021
Q9BXW4,440738
O14867,571
Q969H4,10256
Q03113,2768
Q92841,10521
Q9HD15,10011
Q9Y223,10020
Q6UX39,401138
Q13797,3680
P51654,2719
P35070,685
O60927,6992
Q9UNH5,8556
Q9NWR8,55013
Q16548,597
Q9Y2T6,9290
P21554,1268
Q8NFR9,132014
Q9P0M4,27189
Q9H1M4,140850
Q7Z7B7,400830
O75553,1600
P52945,3651
Q9UBC0,3175
Q9H5N1,79874
Q8N8N0,220441
Q6MZQ0,79899
P51811,7504
P23276,3792
Q9Y287,9445
P00492,3251
Q8NHM5,84678
O15205,10537
Q9UBS5,2550
O75899,9568
Q8IXI2,55288
Q96EZ8,10445
Q9H8H2,64794
Q53EZ4,55165
Q8IWB6,56155
P24522,1647
P28222,3351
P51854,8277
Q7L7L0,92815
P29279,1490
Q9HB71,27101
Q149N8,257218
Q08116,5996
P05160,2165
Q9NY99,54221
Q9Y6N6,10319
P62256,7328
Q86SJ6,147409
Q9UGY1,79159
P17900,2760
P35555,2200
P46734,5606
Q08397,4016
Q14194,1400
P84095,391
Q9UJ14,2686
Q8TBR7,79850
Q9NYF0,51339
Q8NAC3,84818
O95237,9227
P09455,5947
Q9UMX2,51686
O00255,4221
O75807,23645
Q9UBU3,51738
Q92847,2693
Q9H611,80119
Q9UBR1,51733
Q14117,1807
Q96PM5,25898
Q96T23,51773
Q9Y6H6,10008
Q8NB16,197259
Q14498,9584
Q9HBZ2,9915
Q9HAJ7,79685
Q12907,10960
Q9UKI2,10602
P08254,4314
Q96HF1,6423
Q9NYP9,54069
Q12791,3778
Q16558,3779
Q8N5V2,25791
P35270,6697
Q03393,5805
Q9GZQ6,64106
Q96F24,29982
P15248,3578
Q01113,3581
Q99819,398
P30405,10105
Q9H3D4,8626
O75845,6309
Q969G2,89884
P61371,3670
Q9NP99,54210
Q9HBY0,50508
Q9NR61,54567
Q9H6L2,79583
Q99523,6272
Q9BX69,84674
Q07954,4035
P49683,2834
P81277,51052
P11597,1071
P08311,1511
Q01629,10581
Q01628,10410
Q99877,8341
O43314,23262
Q96PC2,117283
A0A087WYZ4,1081
P01222,7252
P57053,102724334
Q6P3S1,163486
P31947,2810
P19086,2781
O76081,8601
Q9BTE7,84259
Q8WXH5,122809
Q8NEV1,283106
P21462,2357
P04083,301
Q96MK3,54757
Q8IXL6,56975
O75928,9063
P0C6T2,100128731
P16284,5175
Q14684,23076
P42127,434
Q8TC07,64786
P11473,7421
P07203,2876
Q15599,9351
Q13882,5753
Q969J5,116379
Q99717,4090
Q9Y4W6,10939
P14735,3416
O60602,7100
O60675,7975
Q16790,768
Q9BZZ5,8539
Q96EK6,64841
Q04756,3083
P17509,3216
P09067,3215
Q8IZS8,55799
Q9NQS3,25945
Q9BY44,83939
Q8N5X7,317649
Q96RU3,23048
Q00526,1018
Q92633,1902
Q14353,2593
P50440,2628
P05120,5055
Q9NRF8,56474
P43251,686
Q9BUJ2,11100
Q16478,2901
Q8NF50,81704
Q587J7,91646
Q5T4W7,9048
O60609,2676
P63267,72
P35247,6441
P07148,2168
Q9HCU5,10113
P03951,2160
Q9UBE8,51701
Q9UGN5,10038
Q13576,10788
Q19AV6,125150
Q6NVH7,126074
Q96PC5,4253
Q5JRA6,375056
Q8IYF3,56159
Q16667,1033
P14921,2113
Q02548,5079
P29590,5371
A2RTX5,123283
Q7Z3S7,93589
Q6PIL6,80333
P26717,3822
Q8IV53,79958
P46199,4528
Q16594,6880
P42568,4300
Q9NUQ7,55325
Q2I0M5,343637
Q8TEQ8,84720
Q9UHI5,23428
Q567U6,54520
Q9BXN2,64581
P30273,2207
Q9H488,23509
P22004,654
P56537,3692
Q16873,4056
O75636,8547
Q9UGM3,1755
O95992,9023
O75881,9420
Q9BRR8,55094
Q9BTX1,55706
Q00975,774
P54284,784
Q15392,1718
Q9UBM7,1717
Q6IPR3,127253
O60294,9836
Q9Y2I2,22854
Q9HCJ2,57689
Q9HAT8,57161
Q96IX5,84833
P78540,384
Q92963,6016
Q99578,6014
P30542,134
Q9UGC7,54516
Q8NAT1,84892
Q5T5A8,353144
Q86VB7,9332
P20645,4074
P04085,5154
P16234,5156
Q12974,8073
Q8NE01,26505
Q96A56,94241
P17706,5771
O00763,32
Q92530,9491
Q16518,6121
P53041,5536
P51164,496
P20648,495
Q5T754,353137
Q92896,2734
Q14332,2535
P10176,1351
Q8NFZ5,79155
P41279,1326
P02775,5473
Q9UBW5,51411
O95747,9943
Q969Z4,84957
Q8N163,57805
Q8IZQ1,23001
P17676,1051
P18084,3693
P26022,5806
P98066,7130
Q8TCX5,114822
Q9HAT0,54763
P17947,6688
Q9H871,64795
Q9NWU2,54994
Q96I59,79731
P98077,25759
Q96CJ1,55840
P12271,6017
Q9NQW6,54443
P42702,3977
Q9Y5Y2,10101
P30086,5037
Q9UK97,26268
Q9P2U7,57030
Q7Z7B1,284098
Q6IPM2,23288
A8K855,84455
Q8TD07,135250
Q29980,4277
Q7Z460,23332
Q93079,8345
Q9H4M9,10938
P51878,838
O94763,8725
P12838,1669
Q15643,9321
Q92539,9663
Q13243,6430
Q13683,3679
Q9UKG1,26060
O75334,8499
Q9NTG7,23410
P08670,7431
P17661,1674
Q9H1C0,57121
P61165,746
O95996,10297
P25391,284217
P04216,7070
P12318,2212
Q13367,8120
O94827,57449
P60033,975
Q9Y2K7,22992
O75410,6867
Q9H3Z4,80331
O60711,9404
Q2TAA5,440138
P20273,933
P19875,2920
Q9H2S1,3781
Q15761,4889
Q7Z2E3,54840
Q13011,1891
P22460,3741
Q8TDN4,91768
Q14573,3710
Q5VVJ2,114803
Q9P2N6,55683
Q8N0Y7,441531
O43320,8823
Q14524,6331
Q02156,5581
O95267,10125
P00390,2936
P04155,7031
Q8WUF5,10848
Q9P121,50863
Q14982,4978
Q9UPQ8,22845
P42696,23029
P32322,5831
Q53H96,65263
O95503,23466
P05549,7020
O60469,1826
Q16584,4296
O14733,5609
P11908,5634
Q71RC2,113251
P62253,7326
Q96LR5,7325
P51606,5973
Q16831,7378
Q13884,6641
Q9UJC3,51361
Q3SXY8,200894
O43924,5147
Q86XF0,200895
Q9Y6E0,8428
Q2YD98,57654
Q6NVU6,402682
Q53H47,6419
Q96NU7,144193
Q8TDD1,79039
Q9Y217,9107
Q96QG7,66036
Q5T7B8,347240
Q5FYA8,347527
Q8NBK3,285362
P49418,273
P30518,554
Q9Y4X5,25820
Q9BXY4,84870
Q92823,4897
P34931,3305
Q99519,4758
Q96KQ7,10919
Q969E8,90121
P04066,2517
O95470,8879
Q9BX95,81537
O95944,9436
Q9NRC6,51332
Q9H8P0,79644
P60891,5631
P27708,790
P56975,10718
O00602,2219
P55060,1434
Q14565,11144
Q9BX66,10580
Q7L8W6,89978
Q96FA3,57162
Q9UQ13,8036
P54868,3158
P46013,4288
Q9H0K1,23235
Q9NTX7,81847
P22415,7391
Q15853,7392
P78543,7832
Q9UHC6,26047
Q02246,6900
O00755,7476
P21964,1312
P21397,4128
Q13363,1487
Q13361,8076
Q99996,10142
O60229,8997
Q92622,9711
Q16625,100506658
P21730,728
Q6ZRS2,10847
O60522,221400
Q96J94,9271
A6NNW6,387712
P30613,5313
P48436,6662
Q86U42,8106
Q13164,5598
Q765I0,257313
Q92973,3842
Q7L190,55211
Q9NSB8,9455
P08047,6667
O43448,9196
Q9NZD4,51327
Q9BUF5,84617
O15305,5373
Q8N5D0,23038
O95363,10667
P10909,1191
Q96EA4,54908
Q13671,9610
Q5I7T1,144245
Q969S3,90441
Q14680,9833
Q9BY76,51129
Q96RI0,9002
Q9NZJ5,9451
Q8WXD2,29106
Q02318,1593
P09238,4319
P54826,2619
Q16649,4783
O95757,22824
P49711,10664
P13385,6997
Q8NER5,130399
Q9P1U1,57180
Q86Z14,152831
O75027,22
P58166,83729
P35611,118
P35612,119
Q9P2U8,57084
Q9BXR6,81494
P10997,3375
Q9NRG9,8086
Q99102,4585
O14646,1105
Q15070,5018
Q5VY80,154064
O95407,8771
P07099,2052
O94822,26046
O60565,26585
P10147,6348
Q14678,23189
Q7Z4S6,55605
Q8WVM0,51106
Q8TE04,53354
Q68CL5,25941
Q9BSH3,84276
Q08170,6429
Q9BX79,64220
Q9P2T1,51292
Q6ZNA4,54778
P11511,1588
Q15466,8431
P35580,4628
Q8N3Z6,84186
Q76FK4,55035
P53985,6566
P35613,682
P84085,381
P09544,7472
Q9UHR6,741
O00443,5286
Q8IY63,154810
Q8WXI7,94025
Q4ADV7,57589
Q92546,9827
P21854,971
P07093,5270
Q13237,5593
O75477,10613
O94905,11160
P31644,2558
Q8NFH8,9185
Q03518,6890
Q96PG8,27113
Q2TB90,80201
P52789,3099
Q12891,8692
Q6XQN6,93100
Q15274,23475
Q13137,10241
Q96G04,196483
Q13103,6694
P21731,6915
P21980,7052
Q8WYR1,23533
Q9BWW4,23648
O95994,10551
O95274,27076
P45452,4322
Q6ZMU5,493829
K7ENT6,7171
Q9BXI6,83874
Q9NZH6,27178
Q13227,2874
Q9NZM3,50618
Q6ZSG1,494470
Q9NQG7,89781
Q92902,3257
P23763,6843
P17301,3673
P56199,3672
Q9BV20,84245
O60840,778
O95571,23474
Q16822,5106
P23497,6672
Q9Y6R4,4216
O95257,10912
Q13007,11009
P18283,2877
Q9UM73,238
Q9HC35,27436
Q9Y620,25788
Q9UG56,23761
Q9UBM1,10400
P49903,22929
Q9Y2Q0,10396
Q9NV96,55754
Q8IWI9,23269
P12236,293
Q9UPV0,22897
P18827,6382
Q8NHW3,389692
P51857,6718
O75475,11168
Q7Z3K3,23126
Q9Y5K3,9468
Q8WUD6,56994
Q969G9,85407
P27338,4129
P17480,7343
P20800,1907
Q13148,23435
Q9UKW4,10451
P27707,1633
P20151,3817
O95427,23556
P09769,2268
Q9HC98,10783
Q92805,2800
Q13439,2803
Q92820,8836
Q9NRA0,56848
P15531,4830
P52735,7410
P15036,2114
Q13291,6504
Q9NYP7,60481
O95864,9415
Q8N183,91942
Q5TA81,353140
P35321,6698
P22528,6699
Q12983,664
Q9BRQ0,90780
Q02985,10878
Q92496,10877
Q9NRG4,56950
P61812,7042
Q92629,6444
Q86XE3,286097
Q5TA77,353143
Q8NC96,25977
Q17RS7,348654
Q8TD16,23299
O43255,6478
P36402,6932
Q92997,1857
P52756,10181
O14924,6002
Q92630,8445
Q12972,5511
O96014,7481
O75084,8324
Q9HB65,80237
P19876,2921
Q9NPA1,27094
Q9NQ92,55352
Q9NUP1,55330
Q9GZZ7,64096
O60542,5623
Q96G01,636
Q86TL0,84971
Q9BPU6,56896
Q9BTV6,92715
Q9UQ80,5036
Q7L5Y9,10296
Q9NX18,54949
Q9Y2F5,23379
Q659A1,79664
P17600,6853
P33402,2977
Q8NES3,3955
Q9ULV8,23624
O95922,25809
Q9BSJ8,23344
A0FGR8,57488
P00450,1356
Q9Y2W2,51729
Q13115,1846
P48637,2937
P14174,4282
Q6W4X9,4588
O75367,9555
Q9P0M6,55506
Q9P0Z9,51268
Q01415,2585
Q9UHH9,51447
Q96LT7,203228
Q8TEV9,140775
Q86VF5,346606
O75582,9252
P29966,4082
Q9UJ70,55577
Q96EX3,89891
P42701,3594
Q99665,3595
Q9BZ23,80025
O15427,9123
O60268,9764
P51965,7324
Q9Y5A7,51667
Q9NZN9,23746
Q04726,7090
Q96Q27,51676
Q8WXJ9,127247
O00429,10059
Q9Y3D6,51024
P59533,5726
Q9NYV7,50833
Q16816,5260
P14415,482
P14902,3620
O75689,11033
Q9NQT8,23303
Q8N1W1,64283
Q9UNF0,11252
Q92538,8729
Q9ULX9,23764
Q9HC84,727897
Q8TAX7,4589
Q8IZU9,84623
Q9NYF8,9774
Q96RT1,55914
Q9Y2J4,51421
P78314,6452
Q9H2K2,80351
P09210,2939
P08263,2938
Q15223,5818
Q9NX55,25764
Q86YW9,116931
Q8NI17,133396
Q6EBC2,386653
O43251,23543
P10767,2251
P29218,3612
O14732,3613
Q9H3U1,55898
P17752,7166
Q96KX2,93661
Q12802,11214
Q9P2F6,57569
Q13610,11137
O15264,5603
Q13287,9111
P61106,51552
Q8N5L8,138716
P24821,3371
O43300,26045
O15460,8974
P35398,6095
Q9HCK8,57680
P82094,7110
P25067,1296
P29400,1287
Q8WUD1,84932
Q9NPG3,29855
Q330K2,137682
Q8TBN0,5866
Q16281,1261
P22352,2878
Q9NUB1,84532
Q14512,9982
P27348,10971
Q92664,2971
Q99961,6455
Q8N6G6,92949
Q9Y2G5,23275
Q9BY32,3704
Q86WI3,84166
Q96AZ6,3669
O94766,26229
Q96PU4,115426
P80098,6354
Q9UHD9,29978
Q5H8A3,129521
Q04727,7091
Q08117,166
Q96QC0,5514
P17342,4883
Q96KJ9,84701
P55001,4237
Q8WV16,26094
Q9BY41,55869
Q96BU1,64766
P25815,6286
Q6ZMZ0,127544
Q8IWX5,130367
Q13003,2899
Q9H4B4,1263
Q9BT22,56052
Q8IYB5,60682
Q9UKM9,22913
Q13950,860
Q01973,4919
Q9UDY4,11080
Q03013,2948
P41162,2117
Q5TA79,353139
Q9UBC9,6707
P28289,7111
Q5VT06,9857
O95684,11116
P00488,2162
P06681,717
Q86YT6,57534
Q63HM1,125061
P39060,80781
P36969,2879
Q12849,2926
O75665,8481
Q4AC94,26005
Q9UHD0,29949
Q16586,6442
A1A4S6,79658
Q9UBN7,10013
P06401,5241
Q6ZS82,388531
Q9ULD6,27152
Q9BT04,80199
Q9GZM3,246721
Q9GZM3,548644
Q15293,5954
P21810,633
P13611,1462
Q9Y2B1,10329
Q9BYV1,64902
Q8TES7,85302
P22362,6346
Q9H477,64080
Q9BXS1,91734
P12277,1152
P06732,1158
P30048,10935
Q99757,25828
P09529,3625
P56703,7473
O00170,9049
Q13263,10155
Q9NWX5,140459
Q96JA1,26018
P00748,2161
P38570,3682
P22894,4317
Q9Y6D6,10565
Q9UHP7,29121
Q12918,3820
Q8NHQ9,57696
Q969V3,56926
P20160,566
A0A096LP55,440567
Q96SD1,64421
P48051,3763
P42263,2892
Q9UBP0,6683
P29475,4842
O43464,27429
P51693,333
Q7Z406,79784
Q8IV63,51231
P51452,1845
P25090,2358
P14061,3292
Q7Z6L0,112476
P22736,3164
Q2M2H8,93432
P0DUB6,276
P0DUB6,277
P0DUB6,278
P19961,280
Q9UIF9,11176
Q15361,7270
Q7Z7L7,10444
P40261,4837
Q6NZI2,284119
P09104,2026
Q9NQ55,56342
Q9NQ55,692312
P35670,540
Q15797,4086
Q9NQI0,54514
Q9UJV9,51428
Q9HD67,4651
Q99424,8309
Q08426,1962
Q9HCM3,57670
Q86XD5,9715
P28472,2562
Q16445,2559
Q9H7D7,80232
O15357,3636
Q2VIQ3,285643
P26639,6897
Q86XM0,257062
O00139,3796
P19440,2678
Q96N67,85440
Q9ULT8,25831
Q5T4S7,23352
Q13322,2887
Q9H0C8,80895
Q96HE7,30001
Q9Y6H1,51142
Q92734,10342
Q9NY72,55800
O60939,6327
Q14765,6775
O95393,27302
Q8TEY7,23032
Q9UQ10,27294
P18433,5786
P05000,3467
Q1MX18,387755
Q8TEW8,117583
Q10589,684
Q5FWF4,84083
Q01484,287
Q9Y2T3,9615
Q9UJP4,9903
P40145,114
Q9Y625,10082
O75487,2239
Q9UF12,58510
Q9UIM3,63943
Q96EF0,55613
Q9Y2W1,9967
Q9BTC0,11083
O75077,8745
Q9UJU5,27022
O43865,10768
Q14643,3708
P25774,1520
Q9Y2W6,11022
Q96QD9,84248
P12319,2205
P35354,5743
O14684,9536
P47224,5877
Q9C0C6,85457
Q05682,800
Q13332,5802
Q14012,8536
Q8NEV9,246778
Q6UWB1,9466
Q14213,10148
Q86YT9,120425
P78310,1525
Q96FE5,84894
O14531,10570
Q9Y2X8,51619
Q8IZJ0,282616
Q9NZN3,30845
P51685,1237
P30203,923
Q13740,214
O14832,5264
Q9UBN6,8793
O00254,2151
Q9BTY2,2519
Q92616,10985
P17213,671
Q96F81,84976
Q86UE6,347730
Q05923,1844
Q9UHF5,27190
Q96S59,10048
Q9GZV8,63978
O43439,9139
P42681,7294
P13569,1080
Q9H6R0,56919
Q9Y216,9108
Q9NZQ9,29765
Q13627,1859
Q9NRB3,55501
Q9NS84,56548
P30519,3163
P53004,644
Q95460,3140
Q96P16,55197
Q9H0N5,84105
Q6YFQ2,125965
Q9BRV8,80143
Q13636,11031
Q9UL26,57403
Q9UN86,9908
Q8NDT2,29890
Q96T37,64783
P36956,6720
Q8N9I0,127833
Q14626,3590
P20809,3589
O43716,283459
O94829,9670
P54098,5428
P16473,7253
Q9NSC5,9454
Q7Z4H4,79924
O75015,2215
P08637,2214
O95153,9256
Q9H0M0,11059
Q969J3,118426
Q9Y6X1,27230
P09629,3217
Q76L83,55252
Q9Y4E5,26036
Q8IUH5,23390
Q4G163,286151
P28676,25801
P20933,175
P51153,5872
O75815,8412
Q10981,2524
P21217,2525
Q09328,4249
Q9UQ53,11282
Q9UM21,11320
O14503,8553
P29973,1259
O00230,1325
O15232,4148
P49747,1311
P51168,6338
Q96KN7,57096
Q92834,6103
Q8NHG8,223082
Q30KQ7,245927
Q30KQ9,245913
Q13349,3681
Q99417,26292
Q7Z4T9,89876
Q9UM01,9056
O43294,7041
Q9Y263,9373
Q96QR8,5814
Q00577,5813
Q9BZL4,54776
Q9NRZ9,3070
Q8WWZ1,84639
P35326,6700
P22531,6704
O75293,4616
Q6P597,147700
Q15413,6263
Q92698,8438
Q8N687,245938
Q7Z7B8,245939
Q9UHK6,23600
Q9H7T0,79820
Q16585,6443
Q9H156,84631
P51843,190
Q13285,2516
O95096,4821
O95070,10897
Q969M3,81555
Q04724,7088
Q674X7,23254
Q96EY1,9093
Q3KNV8,10336
P15259,5224
Q96NB3,91603
Q9H1M0,54830
Q9H9A6,55631
Q8NE71,23
Q6EMK4,114990
Q9NUU7,55308
Q96RE7,112939
O14981,9044
O00505,3839
O00410,3843
Q8TD30,84706
Q8N2H9,246330
Q9UM54,4646
Q7LDG7,10235
P45954,36
Q9HD26,57120
P14859,5451
P58549,53822
Q05823,6041
P23946,1215
Q96SL4,2882
Q8TB24,79890
P39880,1523
Q8TBA6,9950
O75191,9942
Q8NHG7,258010
Q9BUF7,92359
Q8TAA9,81839
Q7Z3G6,166336
O00144,8326
Q09327,4248
Q99502,2138
Q15475,6495
Q93098,7479
O76093,8817
Q7Z3T8,9765
Q8N1F8,114790
P16383,6936
Q6PEY2,112714
Q08J23,54888
Q9P2J9,57546
Q8NCN5,55066
Q10586,1628
Q86XI6,79660
P15104,2752
Q96NW4,84079
Q9UL25,23011
P11230,1140
Q16581,719
Q15027,9744
Q96S42,4838
P55899,2217
Q92903,1040
O14735,10423
Q2T9J0,219743
Q96SR6,84911
Q8WWH4,136991
Q96KQ4,23368
Q92781,5959
Q15672,7291
Q9Y2M5,27252
P30679,2769
Q9UBK5,10870
P63252,3759
P07339,1509
P09668,1512
P09972,230
Q9H7Z7,80142
P48544,3762
Q9BZM5,80328
Q9Y371,51100
Q13105,7709
Q92667,8165
A7E2V4,23053
Q06481,334
Q9UKT8,26190
Q92804,8148
Q9UHR5,29115
O00463,7188
Q92995,8975
Q8N6U8,23432
P24390,10945
D3W0D1,100431172
Q6UVW9,387836
P10092,797
Q8IXJ6,22933
P49715,1050
Q9NXV6,55602
Q9H1J5,7478
Q460N5,54625
Q96HP8,55365
Q3YBM2,28959
P46063,5965
P13598,3384
P05014,3441
P32881,3445
Q7Z6L1,25851
P09017,3221
Q00444,3222
Q08257,1429
Q8IYH5,26009
Q8NG11,81619
P51608,4204
P40126,1638
P14679,7299
Q96A00,94274
P18846,466
Q14139,9354
Q92752,7143
Q9UHI8,9510
P12829,4635
Q8WVS4,55112
Q8WW35,255758
Q9NNW7,10587
Q9H0F5,152006
Q7RTX1,80835
Q00722,5330
Q93088,635
Q6W5P4,387129
Q8WUG5,51310
P80188,3934
O75386,7289
Q9P0J1,54704
Q9H2P0,23394
P04632,826
P51679,1233
Q8N138,94103
P51161,2172
Q12908,6555
Q92843,599
P22532,6703
Q6S5L8,399694
Q9UQ16,26052
Q9H1M3,140881
Q9BYN0,140809
P01568,3452
Q9Y5V3,9500
Q99942,6048
Q14807,3835
Q6UXV4,139322
Q8WU79,64744
Q00994,27018
O14843,2865
Q9H4L7,56916
P46098,3359
P42166,7112
Q5UIP0,55183
Q96DU3,114836
Q9H8M5,54805
Q96HN2,23382
Q14703,8720
O00292,7044
Q6YP21,56267
Q13424,6640
Q03167,7049
Q99956,1852
Q13316,1758
Q8TAA5,134266
O14791,8542
Q8N135,163175
Q9UKT5,26272
Q9NX09,54541
P12882,4619
P07327,124
Q99697,5308
P61026,10890
P11150,3990
Q9UBU2,27123
Q9Y5W5,11197
P50416,1374
P0CG37,55997
Q9ULW2,11211
Q16619,1489
Q96Q42,57679
O14907,30851
Q9Y5U4,51141
Q86Y38,64131
P51451,640
P10301,6237
Q9NXK8,54850
Q8IWZ8,57794
Q13214,7869
Q9UN19,27071
P01229,3972
Q9BYW2,29072
Q92777,6854
P20962,5763
P06454,5757
Q96GC6,10782
Q9BZB8,64506
Q2QD12,729020
O15552,2867
P78347,2969
Q9NTJ4,4123
O00754,4125
Q6NUK1,29957
